,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
94,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.7864265954527889,0.1707997100637142,0.07361085697155628,0.6966666666666667,4.858594898194185,"12,23,13","3,1,2"
95,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.007445078741923776,0.25545447350097217,0.06883366068682555,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
96,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.007445078741923776,0.2653768907698704,0.06883366068682555,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
97,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.007445078741923776,0.13355434986878267,0.06883366068682555,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
98,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.007445078741923776,0.12359878029958686,0.06883366068682555,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
99,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.007445078741923776,0.22201426520946385,0.06883366068682555,0.8853333333333334,4.964379953151082,"12,23,13","3,1,2"
100,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,1.935021737686106,0.32258618976119974,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
101,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,1.935021737686106,0.2449777171860399,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
102,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,1.935021737686106,0.10073738410029133,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
103,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,1.935021737686106,0.11496713697776895,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
104,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,1.935021737686106,0.21672437177017112,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
105,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.44372329487669554,0.2545563987741774,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
106,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.44372329487669554,0.18835202648039504,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
107,sub-06,SIpointlights,SIpointlights,interact-no_interact,interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.44372329487669554,0.06561705653500309,0.20004769553167698,0.11466666666666665,4.964379953151082,"12,23,13","3,1,2"
