,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,num_voxels,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
81,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.6037676567721758,0.16494080148607418,0.08055476443472767,88.33333333333333,0.7066666666666667,2.82997042884503,"12,23,13","3,1,2"
82,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIP,0.6037676567721758,0.13705699074773547,0.08055476443472767,88.33333333333333,0.7066666666666667,2.82997042884503,"12,23,13","3,1,2"
83,sub-07,SIpointlights,SIpointlights,interact-no_interact,interact,R,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.6037676567721758,0.04670573393469927,0.08055476443472767,88.33333333333333,0.7066666666666667,2.82997042884503,"12,23,13","3,1,2"
84,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.005972076298684921,0.21379508970964303,0.10262082358753748,19.333333333333332,0.06444444444444444,2.9972905615289895,"12,23,13","3,1,2"
85,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP,0.005972076298684921,0.17062905575087925,0.10262082358753748,19.333333333333332,0.06444444444444444,2.9972905615289895,"12,23,13","3,1,2"
86,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIPtext,0.005972076298684921,0.0056421267214693226,0.10262082358753748,19.333333333333332,0.06444444444444444,2.9972905615289895,"12,23,13","3,1,2"
87,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SimCLR,-0.03245375949177756,0.15141137153045747,0.12938749673154365,36.666666666666664,0.2933333333333334,2.82997042884503,"12,23,13","3,1,2"
88,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIP,-0.03245375949177756,0.12247396985002616,0.12938749673154365,36.666666666666664,0.2933333333333334,2.82997042884503,"12,23,13","3,1,2"
89,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,aSTS,SimCLR_SLIP_SLIPtext,SLIPtext,-0.03245375949177756,0.08173292039542168,0.12938749673154365,36.666666666666664,0.2933333333333334,2.82997042884503,"12,23,13","3,1,2"
90,sub-07,SIpointlights,SIpointlights,interact-no_interact,no_interact,R,pSTS,SimCLR_SLIP_SLIPtext,SimCLR,0.08675146077623763,0.16563007179109326,0.06491040520532054,280.6666666666667,0.9355555555555556,2.9972905615289895,"12,23,13","3,1,2"
